,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
3686,Lyevs,"28,728","16,630","2,934","1,798","63,234,481","13,649",267,"4,732","1,350h"
3687,vkraxes-,"26,699","19,406","2,671","2,043","66,724,057","10,052",541,"4,714","1,503h"
3688,VOlID_,"17,436","16,275","1,978","1,706","47,752,054","6,415",559,"3,684","1,125h"
3689,Andre23_Lpo,"17,880","18,041","2,048","1,858","50,889,974","6,626",323,"3,906","1,261h"
3690,QwertyyEX,"11,781","8,844","1,261",933,"27,951,219","4,241",393,"2,194",648h
3691,Tbiibyy,"19,655","17,651","2,995","1,942","50,179,392","7,351",392,"4,937","1,326h"
3692,Fxrcho-,"12,584","9,431","1,357",947,"29,921,015","4,554",185,"2,304",660h
3693,ZyguEU,"25,665","23,320","3,312","2,439","66,969,762","9,099",607,"5,751","1,730h"
3694,Im_So_BawlzY,"14,643","10,954","1,488","1,196","38,614,195","5,230",294,"2,684",824h
3695,LilRomzes,"11,677","9,620","1,282","1,016","30,592,141","3,907",88,"2,298",765h
3696,zGrxm_,"12,156","10,387","1,568","1,241","32,596,045","4,847",295,"2,809",810h
3697,oFMFM,"29,602","23,894","3,027","2,385","76,559,867","10,870",839,"5,412","1,601h"
3698,IM-NXXB-,"28,828","28,604","3,641","2,951","78,439,145","10,487",994,"6,592","2,013h"
3699,pierreewieda1,"20,277","15,273","2,259","1,808","47,770,360","7,611",122,"4,067","1,159h"
3700,ZyguEU,"12,157","10,761","1,823","1,277","34,146,037","4,193",211,"3,100",913h
3701,zGrxm_,"25,999","17,709","2,629","1,696","60,804,969","10,957",397,"4,325","1,353h"
3702,pierreewieda1,"1,036",867,111,86,"2,519,525",500,11,197,61h
3703,rudo992r,"1,294","1,360",181,148,"3,822,411",528,18,329,104h
3704,SK-Lenow_TR,"12,742","11,194","1,884","1,147","36,497,716","5,238",190,"3,031",833h
3705,Stickk_,"33,873","27,235","4,011","3,206","86,141,444","13,840",413,"7,217","2,180h"
3706,Aguz88,"19,693","19,189","2,786","2,223","52,547,309","6,222",718,"5,009","1,324h"
3707,Despucity,"27,393","18,811","2,933","2,114","69,570,229","8,510",400,"5,047","1,548h"
3708,iMxCcii,"17,158","15,712","2,050","1,963","39,267,019","7,634",631,"4,013","1,122h"
3709,toxifrank777,610,487,96,46,"1,670,173",216,21,142,39h
3710,SolaR_Pencil,"3,696","3,135",417,308,"9,512,318","1,498",45,725,230h
3711,RandomPersun,"3,131","2,533",351,275,"8,415,850","1,187",82,626,205h
3712,KxngChrxss,"5,567","5,700",821,622,"13,627,114","2,433",90,"1,443",460h
3713,SlendY-_-HerO,"9,777","10,667","1,273","1,087","28,911,325","3,768",196,"2,360",713h
3714,OweenHz,"14,594","10,627","2,245","1,359","39,803,302","5,358",93,"3,604",942h
3715,Unrjvaled,"28,370","21,255","3,027","2,342","67,238,814","12,190",544,"5,369","1,605h"
3716,AGMatisse94,"10,084","7,956","1,099",739,"25,132,890","3,884",133,"1,838",608h
3717,ItZ-abooli-TG,968,841,138,78,"2,445,490",433,8,216,61h
3718,Pokerguy_-,"13,185","11,103","1,332",881,"30,298,824","5,493",107,"2,213",732h
3719,cananzi,"24,375","18,309","3,072","1,589","61,621,517","10,574",417,"4,661","1,276h"
3720,zDioTroMundo,"32,039","27,092","3,367","3,087","68,461,181","14,078","1,619","6,454","1,743h"
3721,DX-DANIEL-MOTA,"2,585","1,724",258,201,"6,155,460","1,404",7,459,147h
3722,viozr,"2,863","1,889",333,200,"6,962,394","1,140",35,533,159h
3723,Mobina--,"37,285","24,957","5,025","2,241","87,067,628","14,548",249,"7,266","2,369h"
3724,DrunkenMerican,426,150,69,11,"894,619",142,3,80,16h
3725,zFrxnchy_,"17,512","10,210","3,185","1,302","47,473,478","5,322",524,"4,487","1,121h"
3726,privateisabot777,"29,655","20,955","3,530","2,357","76,343,803","12,679",442,"5,887","1,681h"
3727,zFrr3aky_,"4,910","4,147",625,396,"14,073,213","1,939",46,"1,021",354h
3728,Penixu,"4,818","2,631",668,139,"12,875,666","1,951",26,807,276h
3729,Ess_AG369,"14,421","11,000","1,547","1,269","32,057,067","6,187",193,"2,816",859h
3730,xAcrimon,776,608,101,54,"2,131,321",277,18,155,46h
3731,kh4z0ok1d0172416,"25,116","21,840","2,802","2,109","59,071,923","10,251",666,"4,911","1,547h"
3732,larrlonn,"2,692","2,463",303,238,"6,679,870","1,129",100,541,174h
3733,YT_Zecru,"9,038","12,681","1,486","1,517","22,981,201","3,412",450,"3,003",807h
3734,Spectater-,"3,897","2,735",423,287,"11,233,423","1,411",15,710,250h
3735,ArckanYasin,"35,885","27,767","3,776","3,025","95,726,561","12,955",711,"6,801","2,230h"
3736,RuthlessMisery,"46,287","38,259","4,987","3,940","120,397,509","19,403",521,"8,927","2,775h"
3737,Chuxks,"19,322","14,360","2,540","1,901","43,524,891","8,114",245,"4,441",990h
3738,Mahhann,"12,724","13,353","1,579","1,452","34,846,043","4,983",219,"3,031",933h
3739,okActing,"9,538","9,450","1,216","1,023","29,096,800","3,728",105,"2,239",706h
3740,saladshooter2003,"27,876","21,510","3,762","2,349","70,808,849","9,371",572,"6,111","1,621h"
3741,GhostRiddik97,"55,892","47,111","7,862","4,404","139,193,617","19,673","1,167","12,266","3,434h"
3742,NotCarryPotterOG,"4,553","3,798",461,401,"10,528,708","2,183",82,862,269h
3743,Swihch,"25,715","22,440","2,569","2,161","60,796,390","9,473",345,"4,730","1,519h"
3744,Ekilow_,"22,807","22,265","3,012","2,481","62,754,014","9,283",254,"5,493","1,660h"
3745,zByteZ-,"17,537","15,103","1,882","1,475","46,670,494","7,304",252,"3,357","1,078h"
3746,haverdinkFTW,"9,538","9,450","1,216","1,023","29,096,800","3,728",105,"2,239",706h
3747,x7assuni,"9,250","5,923",893,642,"21,406,267","2,861",224,"1,535",459h
3748,CMacPhilly20,"4,553","3,798",461,401,"10,528,708","2,183",82,862,269h
3749,Khyzir,"17,537","15,103","1,882","1,475","46,670,494","7,304",252,"3,357","1,078h"
3750,ySxmm,"19,322","14,360","2,540","1,901","43,524,891","8,114",245,"4,441",990h
3751,BambangSusanto,"27,876","21,510","3,762","2,349","70,808,849","9,371",572,"6,111","1,621h"
3752,oOSeanTheSheepOo,"45,232","36,354","5,123","4,040","106,699,174","15,563","1,039","9,163","2,655h"
3753,vTrxler-,737,537,103,48,"1,869,796",317,6,151,42h
3754,NataliaOliveira_,"10,265","10,515","1,274","1,107","29,482,471","3,790",298,"2,381",723h
3755,Jonxs86,"28,407","24,260","3,773","2,260","83,364,758","9,744",221,"6,033","1,992h"
3756,yParaIIaxX,"21,656","17,784","2,822","2,105","62,372,373","8,420",453,"4,927","1,567h"
3757,yDjsrupt,"28,649","24,403","3,103","2,635","73,081,535","11,950",473,"5,738","1,753h"
3758,iiWeazy_,"18,121","13,125","2,023","1,511","51,876,063","6,315",174,"3,534","1,127h"
3759,CoLoNeL-_-HawmiX,"26,927","21,933","3,076","2,175","70,233,336","10,957",617,"5,251","1,625h"
3760,WoahSnake,"16,224","11,429","1,783","1,279","38,256,194","5,221",177,"3,062",894h
3761,Sr_Z-Foxtrot-_-,"20,947","17,214","2,365","1,800","51,893,000","7,949",444,"4,165","1,263h"
3762,a2TiN_zPrO-,"1,337","1,036",203,103,"3,632,777",494,4,306,87h
3763,RapujacePierogi-,"14,289","9,693","1,472","1,115","34,368,507","5,630",197,"2,587",784h
3764,My_Name_Is_Bu_xV,"19,910","16,297","2,221","1,786","51,625,086","8,094",255,"4,007","1,194h"
3765,StoryOfItachi,"11,090","8,899","1,583","1,034","27,833,761","4,229",124,"2,617",692h
3766,i_SaxyDvl,"5,049","4,051",612,419,"13,099,765","2,308",22,"1,031",294h
3767,zsStxRm_,"20,065","11,261","1,926",687,"41,250,962","10,118",467,"2,613",830h
3768,KiIIaruna,"15,340","14,060","1,642","1,611","39,114,875","6,153",190,"3,253",937h
3769,Kxllazz,"14,075","15,466","1,972","1,729","41,135,840","4,804",313,"3,701","1,167h"
3770,Westrods,"23,320","18,035","2,671","1,852","58,940,166","7,802",418,"4,523","1,359h"
3771,temp-348123,"49,501","42,308","5,376","3,909","120,530,085","20,268",336,"9,285","2,980h"
3772,NYOKI_TARO,"21,209","17,833","2,395","1,864","62,712,971","7,118",306,"4,259","1,383h"
3773,The_Piromanyac,"26,503","23,804","3,434","2,816","70,497,606","9,430",888,"6,250","1,852h"
3774,mahanyektaei1,"21,497","21,514","2,471","2,354","53,015,169","7,673",639,"4,825","1,488h"
3775,KSK-HTCRN-_-,"17,769","15,222","1,965","1,644","47,051,486","6,875",121,"3,609","1,109h"
3776,Verdaad-,"25,367","23,541","3,094","2,739","61,100,308","10,176",510,"5,833","1,716h"
3777,Patientllyy,"15,807","13,301","1,661","1,560","39,968,836","5,459",387,"3,221",989h
3778,Beeeboee,"16,333","8,160","1,430",823,"37,694,036","6,853",183,"2,253",684h
3779,totfrittenXXII,"20,911","18,586","3,421","2,672","52,481,643","6,627",301,"6,093","1,444h"
3780,zzPrime-,"35,526","30,150","4,385","3,212","101,150,787","13,418",497,"7,597","2,433h"
3781,vShokeii,"21,188","16,588","2,527","2,017","50,898,437","6,563",754,"4,544","1,336h"
3782,Hxrzer,520,283,61,23,"1,259,602",213,5,84,25h
3783,kaizr-x4,"35,610","24,053","4,155","2,255","83,227,372","14,847",612,"6,410","1,802h"
3784,SHADOWS_feedeur,"17,218","15,286","1,840","1,631","44,900,901","5,473",320,"3,471","1,076h"
3785,Hz-y6,"12,152","9,801","1,333",961,"33,320,712","5,439",149,"2,294",716h
3786,ThegodlyDan,"29,594","24,119","3,571","2,289","83,669,982","10,820",521,"5,860","1,798h"
3787,X-ScaryOG,"17,443","22,194","2,302","2,157","50,762,166","6,382",217,"4,459","1,408h"
3788,EqzLa,"29,368","28,122","3,379","2,840","77,187,972","13,512",216,"6,219","1,917h"
3789,GKenobi-,"18,246","12,560","1,885","1,399","47,189,417","8,212",280,"3,284","1,012h"
3790,ko-ra-_-,"4,939","5,122",631,542,"14,249,703","2,161",113,"1,173",374h
3791,l-evil_ace-l,"18,197","18,793","2,389","2,120","47,329,795","7,438",440,"4,509","1,340h"
3792,NoLimitKiwi,"48,414","28,577","8,337","2,473","112,433,554","18,521","1,569","10,810","2,802h"
3793,EasyClapZ-z,"3,281","2,993",400,307,"9,267,733","1,152",35,707,221h
3794,dmonzii,"24,325","24,888","3,010","2,767","60,651,055","9,529",823,"5,777","1,639h"
3795,YourWorstFear-x,"20,124","16,440","2,158","1,633","49,438,788","9,046",290,"3,791","1,297h"
3796,xAndy-PeaK,"35,557","29,025","3,706","2,997","85,669,711","14,514",366,"6,703","2,120h"
3797,LogicWho,"11,979","8,541","1,303","1,024","28,210,878","3,704",208,"2,327",692h
3798,EK-cl3c666,"5,342","4,206",559,434,"13,533,857","2,363",64,993,322h
3799,IlRushh-,"5,676","4,677",516,426,"12,744,424","2,040",72,942,313h
3800,EasyClapZ-z,"10,617","10,408","1,355","1,146","28,797,489","3,489",203,"2,501",706h
3801,Dexedrine_Rx,"13,245","10,729","1,443","1,042","36,299,136","5,640",175,"2,485",843h
3802,xAndy-PeaK,"12,966","10,952","1,439","1,225","33,282,190","5,404",154,"2,664",782h
3803,IlRushh-,"17,750","16,632","2,105","1,725","42,586,293","7,609",417,"3,830","1,155h"
3804,l-evil_ace-l,"29,712","20,285","3,419","2,057","76,915,293","12,724",362,"5,476","1,699h"
3805,dmonzii,"50,142","37,790","6,368","3,094","133,224,192","21,291",719,"9,462","3,047h"
3806,BlueBlod_,"10,869","7,680","1,233",946,"27,420,827","4,528",112,"2,179",670h
3807,AcidTriipy,"21,055","15,298","2,355","1,517","49,687,774","7,011",364,"3,872","1,215h"
3808,SleekMeBro-,"26,535","25,479","3,153","2,702","78,748,999","9,676",368,"5,855","1,963h"
3809,Flaamezy-,"22,765","21,309","2,907","2,446","67,160,312","6,880",397,"5,353","1,732h"
3810,Katharsis_Yue,"9,340","6,328",925,784,"23,284,383","3,527",111,"1,709",504h
3811,Shadow-_-Nyks,"31,668","20,132","3,417","1,632","72,010,409","12,495",131,"5,049","1,691h"
3812,Ilyas_0344,"4,526","3,607",434,284,"9,278,791","2,033",44,718,231h
3813,JoseGustav02,"19,211","14,360","2,437","1,786","56,204,866","6,547",300,"4,223","1,257h"
3814,JoshFaded,"24,694","23,289","3,039","2,688","67,809,804","9,330",403,"5,727","1,737h"
3815,Oabey,"23,931","23,046","4,239","1,686","74,231,794","8,171",713,"5,925","1,832h"
3816,BummmmmBandit,"16,453","12,311","1,885","1,357","45,893,670","5,403",171,"3,242","1,001h"
3817,xxyooshy,"2,036","1,855",226,194,"5,457,413",865,28,420,128h
3818,expansiontetra__,"3,453","3,310",421,335,"9,386,305","1,412",64,756,233h
3819,xSele_-,"22,806","15,846","2,541","1,790","56,282,220","9,667",279,"4,331","1,241h"
3820,IFox_34,"5,846","5,645",688,564,"14,774,568","2,664",101,"1,252",384h
3821,WINDIGO-YadF,"13,820","12,750","1,438","1,266","38,310,795","4,682",172,"2,704",879h
3822,depredador0001,"20,740","13,019","1,964","1,579","46,489,057","7,826",662,"3,543",948h
3823,zMaTexX,"18,047","17,852","2,585","1,977","45,008,951","7,250",320,"4,562","1,267h"
3824,Xertxe,"25,424","20,741","3,035","2,122","58,380,461","10,308",220,"5,157","1,602h"
3825,jjSRTYY,"20,368","16,647","2,849","1,568","50,003,800","8,292",337,"4,417","1,279h"
3826,NxtJr-,"16,037","15,217","1,815","1,487","44,121,561","5,885",106,"3,302","1,062h"
3827,ezraaeel,"26,808","26,106","3,034","2,875","72,744,955","10,708",468,"5,909","1,892h"
3828,NM_assassin03-_-,"39,545","28,513","5,060","2,978","93,010,616","16,874",445,"8,038","2,460h"
3829,X2RaWwarfare,"34,513","20,067","3,813","2,227","78,575,234","11,215",532,"6,040","1,908h"
3830,Otrid_iq99,"42,410","38,631","5,494","4,115","105,578,197","17,234","1,873","9,609","2,586h"
3831,whyProxii,"24,358","16,113","2,245","1,718","49,540,755","7,234","1,683","3,963","1,194h"
3832,ch_br1,"7,627","8,969","1,199",943,"24,046,892","2,833",81,"2,142",655h
3833,iAngelMxzifu-,"24,311","20,754","2,791","2,342","59,630,576","7,288",584,"5,133","1,581h"
3834,zzjw-,"38,245","32,444","4,084","3,315","93,983,859","14,874",778,"7,399","2,165h"
3835,SpecIAlArAsh,"2,735","2,017",262,212,"6,809,712","1,179",44,474,147h
3836,HaschPhilosoph,"19,558","12,870","1,951","1,195","44,200,422","6,886",160,"3,146","1,017h"
3837,RvL_Rockstar_ID,"31,864","28,407","3,415","2,919","77,463,504","11,253",519,"6,334","2,046h"
3838,chry24802,"17,257","15,189","2,080","1,493","42,407,924","6,450",327,"3,573","1,113h"
3839,xSpiq,"13,985","11,278","1,652","1,282","35,033,398","5,649",226,"2,934",885h
3840,xPurp1eHqze,"42,272","35,367","4,367","3,586","115,237,772","18,426",714,"7,953","2,596h"
3841,Steeef-eV,"36,504","29,582","3,969","2,756","86,515,886","13,412",553,"6,725","2,148h"
3842,XmicheleX9191,"13,247","11,469","2,146","1,474","37,666,147","5,147",516,"3,620",958h
3843,chorler_20,"1,588","1,447",179,161,"3,750,464",511,16,340,95h
3844,M7DJALL,"26,210","22,998","3,011","2,621","69,722,843","9,618",555,"5,632","1,728h"
3845,I-VEGX,"17,440","14,080","1,894","1,550","44,816,534","7,405",308,"3,444","1,090h"
3846,Im-VoN,"13,896","9,704","1,484",972,"35,038,440","6,126",247,"2,456",773h
3847,MissDidi__Raw,"1,588","1,447",179,161,"3,750,464",511,16,340,95h
3848,Alvaro446805,"3,574","3,415",419,361,"8,912,223","1,459",43,780,248h
3849,xSmile_________Y,"17,440","14,080","1,894","1,550","44,816,534","7,405",308,"3,444","1,090h"
3850,Edivadlo22,"13,247","11,469","2,146","1,474","37,666,147","5,147",516,"3,620",958h
3851,xXfuertoteXx,"36,504","29,582","3,969","2,756","86,515,886","13,412",553,"6,725","2,148h"
3852,mxngekyu,"3,642","2,969",563,228,"10,954,624","1,374",39,791,235h
3853,Stxticzz_,"1,559","1,354",198,131,"4,727,992",517,26,329,101h
3854,v_Vmog,"35,951","31,319","3,807","3,266","91,487,835","19,293",416,"7,073","2,177h"
3855,ilyHibana,749,426,124,33,"1,626,756",306,5,157,34h
3856,AIex-R6,"11,090","12,247","1,523","1,438","31,945,901","3,986",89,"2,961",911h
3857,Vively-,"2,845","1,928",277,198,"7,288,692","1,071",83,475,155h
3858,CMT_DO_OESTE,"4,064","2,191",419,200,"9,639,667","1,361",35,619,181h
3859,Radulphus-YT,"12,178","11,980","1,507","1,090","31,433,549","4,939",242,"2,597",781h
3860,Not_ProZify,"14,455","17,285","1,937","1,805","47,389,188","6,391",468,"3,742","1,164h"
3861,Razgrizzz-,"13,445","8,912","1,445",946,"30,462,871","4,556",164,"2,391",750h
3862,KilledByAWeeb,"3,000","2,629",329,242,"8,063,121","1,232",41,571,183h
3863,Flavox-95,"10,993","10,292","1,265","1,117","28,159,148","4,637",395,"2,382",726h
3864,misterhen77,475,281,59,19,"1,061,509",146,5,78,23h
3865,xSiinDroM-,"28,613","24,594","3,597","2,793","74,733,556","10,851",580,"6,390","1,757h"
3866,Razjn,"20,836","14,765","2,887","1,469","56,734,020","7,542",236,"4,356","1,384h"
3867,Cap_CxG,"15,086","11,265","1,731","1,267","38,324,901","5,050",255,"2,998",918h
3868,NaZzA-FuCo,"9,811","9,482","1,502","1,191","27,365,399","3,720",91,"2,693",757h
3869,Traumautomatic,"17,016","14,515","1,942","1,433","44,524,361","6,418",306,"3,375","1,051h"
3870,Zeeq_95,"34,288","32,058","4,054","3,347","99,889,051","12,951",407,"7,401","2,345h"
3871,NzSuki,"26,498","20,198","2,774","2,260","63,788,855","10,784",421,"5,034","1,463h"
3872,Divin_TriKkzZ,"13,318","9,086","1,378",891,"32,500,358","5,366",55,"2,269",750h
3873,EINukE,"7,338","7,117","1,085",886,"21,448,418","2,662",73,"1,971",564h
3874,FaGrZEvaN,"32,043","25,730","3,768","2,906","83,762,894","11,604",154,"6,674","2,203h"
3875,SaViGha7i,"15,587","12,917","1,703","1,486","42,504,150","5,823",175,"3,189","1,073h"
3876,Inxrtia-,"23,856","17,990","2,342","1,788","56,995,208","10,531",323,"4,130","1,276h"
3877,HummmNahh,"5,357","4,491",620,407,"14,121,597","1,939",14,"1,027",319h
3878,EHOT_HE_COBAKA_,"49,239","41,627","4,962","3,943","125,959,941","16,815","1,662","8,905","2,811h"
3879,Harry_Clark2,"22,022","19,507","2,397","2,032","52,065,183","7,670",320,"4,429","1,360h"
3880,LVS95BOY,"16,146","15,747","2,026","1,574","44,364,917","6,405",299,"3,600","1,129h"
3881,TheLegion10,"9,656","7,453","1,035",569,"24,973,610","3,899",101,"1,604",575h
3882,iYkue,"3,213","2,908",429,314,"8,035,945","1,431",48,743,215h
3883,pashasoli,"28,767","28,449","3,142","2,892","73,884,091","10,103",292,"6,034","1,958h"
3884,moj20,"33,782","31,807","3,826","3,179","88,104,269","12,173",485,"7,005","2,345h"
3885,IX_IIIIIIII_XII,"13,087","14,232","1,585","1,519","34,196,942","4,434",926,"3,104",895h
3886,qAIann,"35,875","22,511","4,107","2,478","82,951,514","15,111",449,"6,585","1,875h"
3887,lopex1fps,"26,545","23,769","3,032","2,624","65,581,047","9,912",329,"5,656","1,726h"
3888,NocturnPoet,"18,048","18,920","2,317","2,130","56,852,820","7,097",502,"4,447","1,380h"
3889,IogiSZN,"23,028","22,818","3,101","3,153","63,877,712","10,514",122,"6,254","1,870h"
3890,DeCoNtz-i3,"29,918","19,612","2,728","2,037","62,563,354","11,765",600,"4,765","1,536h"
3891,lPrvdator,"28,548","16,311","3,589","1,731","66,835,006","10,496",232,"5,320","1,378h"
3892,xVrizek,"23,142","21,559","2,963","2,449","72,148,359","9,297",447,"5,412","1,678h"
3893,Tomtomtee,"23,873","18,644","2,497","1,847","58,739,780","8,222",342,"4,344","1,426h"
3894,Miitsuqi,"27,404","18,913","3,096","1,772","63,610,653","14,025",315,"4,869","1,467h"
3895,QO_Melo,"29,550","26,483","3,438","2,847","81,825,570","12,404",649,"6,285","1,871h"
3896,AIess-_-,"1,296",943,168,65,"3,025,345",441,9,233,70h
3897,Kermit_NeckRope,"29,669","26,475","3,107","2,511","84,099,879","11,390",693,"5,618","1,910h"
3898,A_Douleh,"20,393","17,104","2,479","2,072","54,872,012","7,561",338,"4,551","1,338h"
3899,Dakx_-,"3,144","2,350",294,216,"7,625,942","1,327",24,510,163h
3900,IVIaviay,"13,008","8,462","1,839","1,161","32,957,001","4,620",203,"3,000",793h
3901,Kermit_NeckRope,"51,185","33,265","6,195","3,604","113,798,425","20,944","1,204","9,799","2,727h"
3902,v_GabaZ__,"25,734","22,809","2,780","2,456","64,553,886","8,671",298,"5,236","1,618h"
3903,Dakx_-,"23,246","16,630","2,193","1,622","63,212,291","9,696",371,"3,815","1,218h"
3904,AIess-_-,"24,062","22,633","2,845","2,397","61,760,887","8,495",540,"5,242","1,644h"
3905,QO_Melo,"23,281","19,271","2,631","2,014","59,363,038","10,627",245,"4,645","1,352h"
3906,NoKilICams,"13,357","11,357","1,503","1,172","34,454,284","5,383",169,"2,675",816h
3907,AnYoRy_,"36,712","31,453","3,761","3,094","81,978,984","16,558",361,"6,855","2,096h"
3908,cavalheiro2011,"5,084","4,339",553,424,"13,737,037","2,251",53,977,299h
3909,VVHTUNO,"8,881","7,433",962,750,"19,889,364","3,594",172,"1,712",525h
3910,Spahny,"19,882","15,163","2,167","1,730","46,184,789","7,858",432,"3,897","1,118h"
3911,ThiccAF_Ela,"2,924","1,618",336,166,"6,604,709","1,306",48,502,135h
3912,SyCoTIC_UNHAPPY,"31,943","26,779","4,080","3,127","95,910,097","13,702",356,"7,207","2,176h"
3913,iMmba-nR,"22,267","16,926","2,939","2,317","57,559,046","7,543",410,"5,256","1,361h"
3914,BG_Big_Potato-ez,"20,881","14,331","1,963","1,478","51,954,291","7,988",496,"3,441","1,067h"
3915,xKoddii,"23,542","17,451","2,254","1,944","57,799,647","8,471",172,"4,198","1,295h"
3916,AQuiLa_xImCarry,"13,640","9,917","1,695","1,410","37,747,220","4,878",324,"3,105",928h
3917,Shadoow_Zielook,"23,439","19,815","2,626","2,159","63,390,646","8,619",680,"4,785","1,551h"
3918,Xcilyr,"19,385","17,681","2,425","1,851","56,132,433","7,043",471,"4,276","1,312h"
3919,Mr_FunnyBones-,"18,788","18,434","2,398","2,167","47,967,500","7,260",382,"4,565","1,309h"
3920,Markiisi_0K,"40,726","20,093","3,790","1,910","96,904,997","15,441",374,"5,700","1,811h"
3921,xNasty_RxYaL,"43,010","39,278","4,940","4,068","108,108,145","13,960",688,"9,008","2,958h"
3922,IIKylie,"6,788","6,955",833,631,"19,540,891","3,061",112,"1,464",477h
3923,Franklin,"5,339","3,460",560,325,"13,319,602","1,960",30,885,285h
3924,Doxchan,"17,236","15,407","2,391","1,828","41,414,530","5,825",581,"4,219","1,219h"
3925,KoTDD_,"4,759","5,254",661,607,"14,808,952","1,800",7,"1,268",377h
3926,AtoxTaeg,"16,960","13,849","1,837","1,401","41,891,733","8,166",190,"3,238","1,013h"
3927,Faiz_Eleven,"11,296","10,977","1,586",969,"34,763,140","3,868",179,"2,555",853h
3928,PowstaniecGanru,"28,025","22,843","3,515","2,742","65,895,768","12,104",625,"6,257","1,799h"
3929,cupomietitore125,"53,126","46,326","5,283","4,744","137,770,413","21,586","1,029","10,027","3,127h"
3930,BigDawgKota-TTV,"22,546","15,228","3,073","2,000","59,987,603","7,559",457,"5,073","1,369h"
3931,estevam-zZ,"7,207","5,022",666,441,"16,184,326","2,555",91,"1,107",354h
3932,Adaptive_Alpha,"1,902","1,502",231,123,"4,687,521",697,16,354,111h
3933,AutoReject,"39,097","37,491","4,437","4,093","103,347,485","12,567","1,188","8,530","2,625h"
3934,JohnGunney,"19,188","16,075","2,779","1,593","46,237,996","8,687",443,"4,372","1,253h"
3935,tabIit,"27,998","22,667","2,905","2,503","72,418,705","11,482",600,"5,408","1,596h"
3936,iCopeZz--,"12,442","10,795","1,451","1,001","32,578,700","5,349",102,"2,452",728h
3937,Ezz_Claap-,"26,603","28,670","4,041","2,844","77,191,438","9,809",443,"6,885","2,069h"
3938,bmxflo50,"27,267","25,301","3,321","2,701","77,163,738","10,731",281,"6,022","1,925h"
3939,vMaggal_,"2,197","1,819",299,244,"6,300,412",848,30,543,164h
3940,Darth-GIBBAY,"12,812","11,273","1,584","1,163","35,231,730","5,282",139,"2,747",856h
3941,qwjcc,889,649,111,48,"2,364,836",368,7,159,50h
3942,ayyMaatteh,"23,199","16,660","2,283","1,784","54,063,591","8,648",209,"4,067","1,260h"
3943,MadlifeKills,"49,982","38,380","5,870","4,800","137,231,913","16,656",455,"10,670","3,384h"
3944,CSkop,"13,820","15,236","2,257","2,112","39,232,466","4,293","1,421","4,369","1,072h"
3945,NoTP4Rs4-,"6,614","5,268",770,580,"15,780,822","2,669",161,"1,350",394h
3946,zSaiiKen-_,"49,982","38,380","5,870","4,800","137,231,913","16,656",455,"10,670","3,384h"
3947,lucasdu750XX,"34,365","31,285","4,492","2,948","104,956,000","12,427",508,"7,440","2,494h"
3948,BenignoF2001,"29,404","28,918","3,324","2,894","83,484,245","11,502",406,"6,218","1,945h"
3949,Mattlynam_,"2,855","2,488",372,277,"7,350,992","1,060",23,649,176h
3950,ZincyFLW,"23,199","16,660","2,283","1,784","54,063,591","8,648",209,"4,067","1,260h"
3951,notNhympex,"19,360","15,430","2,333","1,775","51,358,195","6,746",299,"4,108","1,262h"
3952,yGold_Slayer,"13,439","12,320","1,492","1,327","34,827,890","5,686",103,"2,819",888h
3953,Toddywga-,"22,413","19,258","2,679","1,626","57,902,014","9,217",177,"4,305","1,435h"
3954,Hrqns,"5,945","5,161","1,004",812,"16,099,219","1,868",54,"1,816",424h
3955,Benny-420-,"13,820","15,236","2,257","2,112","39,232,466","4,293","1,421","4,369","1,072h"
3956,Qesity_,"30,878","29,800","3,681","3,400","82,053,586","12,785","1,032","7,081","2,068h"
3957,JeroPB-,"11,766","9,145","1,286",913,"28,615,170","4,368",121,"2,199",641h
3958,TheGoatSnm,"14,851","12,336","2,027","1,304","38,477,167","4,958",225,"3,331",978h
3959,l-HeInZ_-,"19,304","17,260","2,114","1,942","54,408,781","6,407",284,"4,056","1,335h"
3960,LEOXKILLER2001,730,636,115,54,"2,005,277",256,6,169,46h
3961,IuveMe,"16,855","15,203","2,398","2,010","46,806,556","5,292",280,"4,408","1,163h"
3962,iXanaxy,"1,139",633,148,61,"2,638,169",425,10,209,54h
3963,ZOTTLCCC,"15,596","14,013","1,956","1,710","40,489,527","5,924",821,"3,666","1,046h"
3964,xHyOG-_,"9,213","7,406","1,055",828,"23,062,968","3,865",55,"1,883",570h
3965,USARMY61,"4,359","3,486",504,337,"11,928,289","1,818",95,841,269h
3966,iEvilNoob,"6,136","4,817",655,562,"17,778,796","2,513",23,"1,217",407h
3967,Lyzel_,"16,214","10,281","1,795","1,016","40,581,014","6,182",136,"2,811",833h
3968,pablojm12,"18,715","13,224","1,635","1,301","41,828,112","8,794",142,"2,936",910h
3969,DrakiMNG,"3,089","2,979",395,269,"8,330,254","1,172",16,664,210h
3970,JYBECK,"15,600","16,368","2,282","1,988","44,439,510","6,952",155,"4,270","1,328h"
3971,Baconbeast0831YT,"25,878","13,730","4,483","1,209","68,420,599","8,126",338,"5,693","1,636h"
3972,CTJr23,"32,994","30,062","3,651","3,395","90,361,480","11,924",226,"7,046","2,246h"
3973,Vollschmeck,"22,029","20,977","2,684","2,447","57,393,291","7,604",493,"5,131","1,565h"
